Lipid,Formula,File,Sample,pD,Summed Abundance,Condition,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84
PE 37:1,C42H82NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,1.27E+08,0%-DGly,0,0,0,0,0,6.11E-05,0.002827324,0.014512214,0.043175726,0.1020576,0.195781492,0.320070687,0.461710236,0.602211103,0.730987831,0.836513312,0.927865972,0.985210095,1,0.939955628,0.819543852,0.655581752,0.488823644,0.333511846,0.211237836,0.128230529,0.069783325,0.036898247,0.019373832,0.010200584,0.006248446,0.005801633,0.00691171,0.007302866,0.008246623,0.00751293,0.006140484,0.004968026,0.003621226,0.002278962,0.000736912,0.000775578,0.000110115,0.001055966,0.001294659,0.00180259,0.001832059,0.001339714,0.001571831,0.000943111,0.000896431,0.00067536,0.000138959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212195,0,0
PE 37:1,C42H82NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,1.24E+08,0%-DGly,0,0,0,0,0,0,0.002397755,0.012147267,0.036153046,0.084954392,0.164200356,0.276485349,0.403713552,0.541239139,0.674416006,0.799437077,0.915550907,0.988325451,1,0.943299423,0.818594221,0.666089144,0.487219596,0.335163462,0.213300171,0.127453123,0.070678328,0.035910575,0.017949962,0.010158842,0.00700112,0.006630938,0.007741781,0.007933565,0.008643569,0.007933123,0.006687669,0.00496936,0.0040398,0.002076843,0.001389979,0.000511904,0.000203202,0.000516464,0.000242571,0.000845023,0.000743297,0.0006953,0.000315534,0.000681631,7.94E-05,0.00010879,0,7.18E-05,0,6.47E-05,0,0,0,0,8.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194111,0,0,0
PE 37:1,C42H82NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,6.69E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0,9.41E-05,0,0,0,0,0.000599373,0.00195925,0.004921866,0.01233019,0.023027496,0.04265437,0.06522251,0.0938634,0.120573957,0.134832323,0.14042295,0.135073551,0.116565064,0.094304255,0.068938729,0.050105255,0.03133247,0.026518341,0.023313441,0.036506488,0.052676424,0.084383202,0.134769994,0.202523568,0.289583376,0.398863526,0.524173613,0.660292274,0.785554585,0.897755516,0.977057893,1,0.976117054,0.902327781,0.793012006,0.655519423,0.521395498,0.389271552,0.275597978,0.183753067,0.117075147,0.068429638,0.040693375,0.022161512,0.01108033,0.005462347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 37:1,C42H82NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,1.25E+08,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171462,0.000677541,0.001520495,0.006448369,0.013494169,0.028643006,0.048989407,0.081885919,0.115877995,0.144815127,0.164775432,0.173055422,0.16547534,0.147324064,0.118681286,0.087966389,0.064184991,0.042773295,0.035516714,0.033390268,0.04162831,0.061049736,0.095368545,0.14492995,0.217304941,0.312305117,0.431513232,0.548225833,0.685980136,0.808172493,0.905002692,0.978534127,1,0.9710025,0.884279597,0.782348275,0.648597634,0.505003306,0.380120633,0.26780902,0.178080566,0.114140756,0.0683092,0.036575014,0.019559348,0.009448981,0.004087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 37:1,C42H82NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,8.23E+07,75%-DGlu,0,0,0,0,0,0,8.19E-05,0,0,0,0,0,7.39E-05,0,0.000240395,0.000610416,0.002202592,0.00560631,0.01192579,0.024563174,0.043811182,0.064825102,0.093609372,0.116346923,0.130249448,0.138999479,0.127141743,0.1110268,0.085920789,0.06093359,0.041543292,0.025641711,0.020553258,0.019638898,0.032405974,0.051574634,0.083753371,0.132786733,0.203254948,0.289994046,0.398208462,0.527097534,0.658598268,0.785542226,0.892302094,0.979077385,1,0.978549101,0.898903925,0.786962179,0.657168688,0.519782162,0.386397122,0.274060631,0.183057484,0.11659342,0.068600258,0.037579184,0.020487518,0.009067735,0.003432428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 37:1,C42H82NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,8.98E+07,100%-DGly,0,0,0,0,2.43E-05,0,6.43E-05,0.000782647,0.003219215,0.007897383,0.015332969,0.025260181,0.037467863,0.049781499,0.062678383,0.073861443,0.083721729,0.089700338,0.090330016,0.084296247,0.073753002,0.058346813,0.042083988,0.029334309,0.01794303,0.010612921,0.005447955,0.003013252,0.001160063,0.000335126,4.37E-05,0,0,2.14E-05,0.000166806,6.31E-05,0,8.89E-05,5.29E-05,0.000163414,0.000319561,0.001344084,0.008458125,0.047068093,0.145810543,0.065445639,0.017447802,0.001946217,0.000980736,0.000492713,0.001032987,0.000461726,0.00019204,0.000516189,9.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042730611,0.167787532,0.538175139,1,0.411496486,0.104465596,0.006081414,0,0
PE 37:1,C42H82NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,1.38E+08,100%-DGly,0,0,0,0,0,0,1.08E-05,0.000159166,0.000649439,0.001619311,0.003269429,0.005504799,0.008043948,0.010728399,0.013279582,0.015382244,0.017044471,0.018626673,0.018685522,0.016679864,0.014910917,0.011523459,0.008740639,0.005723729,0.003355147,0.001961287,0.000940043,0.000402147,8.63E-05,7.14E-05,1.21E-05,0,1.26E-05,0,0.000283626,2.58E-05,0,0,0,1.48E-05,4.40E-05,0.000885313,0.006611859,0.040565659,0.132838704,0.059392022,0.015693015,0.002127838,0.000429944,0.00020461,0.00020251,0.000153217,1.10E-05,0.000203806,0,2.42E-05,1.40E-05,1.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037284673,0.154799382,0.521272989,1,0.412504898,0.10561978,0.004160545,0,0
PE 37:1,C42H82NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,1.17E+08,100%-DGly,0,0,0,0,0,0,0,0,8.41E-05,0.000562193,0.001466966,0.002402973,0.003478208,0.004749489,0.005720491,0.006812296,0.007580177,0.008212813,0.008226065,0.007597722,0.006432759,0.005139821,0.003776988,0.002430439,0.001411912,0.000792559,0.000227591,6.21E-05,0,0,0,0,1.43E-05,0,7.10E-05,1.67E-05,0,8.22E-05,0,0,3.89E-05,0.000599039,0.0050575,0.030591558,0.094039779,0.042244487,0.010903005,0.00133994,0.000108961,0.000143636,0.001186998,0.000373881,0.000382173,0.001068869,0.000138615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042423022,0.178259771,0.562453617,1,0.408481919,0.103956465,0.014624566,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,2.20E+08,0%-DGlu,0,0,0,0,0,0,0.000802094,0.002619731,0.00822631,0.02020719,0.045033468,0.091714137,0.164638595,0.275598424,0.410473388,0.57434662,0.734612824,0.873912295,0.969681865,1,0.95346623,0.86282793,0.729720621,0.577759412,0.432140939,0.305417564,0.205262849,0.131831052,0.078122051,0.043413375,0.022657293,0.010060663,0.004299964,0.000929031,0.000561089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,2.53E+08,0%-DGlu,0,0,0,0,0,0,0.000446136,0.002546155,0.008375167,0.020673243,0.045643678,0.090978874,0.165313536,0.269472997,0.404852705,0.568508384,0.72958029,0.865320349,0.969729486,1,0.962515364,0.869513275,0.731921613,0.586817028,0.443790173,0.315607612,0.212673443,0.135664995,0.082555183,0.046785414,0.023764462,0.010150021,0.005527998,0.001442375,0.000398161,0.000163673,5.26E-05,0.000148047,9.44E-05,0.000549493,0.001338886,0.002706963,0.005363978,0.00679932,0.008783642,0.009712159,0.010457529,0.010146816,0.008964523,0.008397418,0.006944202,0.005245001,0.003711209,0.002410149,0.001661221,0.000809579,0.000334465,0.000127158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114178,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,2.38E+08,0%-DGlu,0,0,0,0,0,0,0.000534518,0.003255697,0.007966993,0.020438148,0.046781643,0.092709972,0.165861538,0.271647156,0.408799471,0.570924202,0.729685615,0.870799359,0.967914855,1,0.965734223,0.868265056,0.734589828,0.586047822,0.442384171,0.309225364,0.211592271,0.135423783,0.081923521,0.046407494,0.023539868,0.011431318,0.004865369,0.001784066,0.000416849,8.72E-05,2.32E-05,0.000225471,0.000141763,0.000372198,0.001392452,0.002109043,0.003463922,0.00479556,0.005341221,0.005786273,0.006214137,0.006279584,0.006057068,0.005338907,0.004162189,0.00330711,0.002293322,0.001373105,0.000861685,0.000300365,0.000293038,2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-05,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,4.34E+08,0%-DGly,0,0,0,0,0,0,0,8.27E-05,0.001254243,0.004829309,0.01393693,0.036602283,0.081720684,0.159463068,0.272589956,0.427681259,0.603955829,0.785816646,0.926027723,1,0.984391943,0.895371433,0.752971592,0.572918638,0.411396161,0.272902558,0.166437822,0.094518765,0.050976764,0.025155073,0.010881805,0.003814673,0.001086568,0.000249641,0,1.63E-05,5.38E-05,0,0,2.05E-05,6.44E-05,0.000120039,0.000346253,0.00062802,0.000853244,0.000971403,0.001069026,0.001110674,0.00106371,0.000646192,0.00047623,0.000303053,0.000214329,8.25E-05,2.90E-05,2.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,4.62E+08,0%-DGly,0,0,0,0,0,0,0,0.000159881,0.000781863,0.004004362,0.013374804,0.034235876,0.07439661,0.145072365,0.251249014,0.402907303,0.577929064,0.757528828,0.911228938,0.997718287,1,0.929389684,0.790998348,0.62313292,0.454794185,0.305687616,0.192197794,0.112920655,0.060727612,0.031239771,0.014154158,0.005620989,0.00207455,0.000628041,7.75E-05,1.43E-05,0,5.62E-05,0,3.44E-05,3.69E-05,0.000156025,0.000237175,0.000452901,0.00047862,0.000499755,0.000758736,0.000680577,0.000609531,0.00053278,0.000393109,0.000316892,0.000197281,7.70E-05,0,1.63E-05,3.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26E-05,0,0,0,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,4.57E+08,0%-DGly,0,0,0,0,0,0,0,0,0.000771203,0.004777573,0.014461377,0.037303174,0.079760426,0.155022772,0.268087909,0.424421592,0.602140385,0.779510799,0.923949917,1,0.998653542,0.918084427,0.772143171,0.601404633,0.434542607,0.286929072,0.177210953,0.103554079,0.05518115,0.027102963,0.012281275,0.004732439,0.001550524,0.000376479,0,0,1.97E-05,0,0,2.20E-05,0,0,0.000122138,0.000125446,0.000260456,0.000388269,0.000362519,0.000367758,0.000390803,0.000290436,0.000220826,0.000154999,9.38E-05,4.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,1.64E+08,75%-DGlu,0,0,0,0,0,0,0,0,0,0,5.76E-05,0,3.75E-05,0.00022266,0.000264736,0.000254062,0.000402631,0.001207713,0.000902927,0.00117135,0.001272156,0.000799266,0.000703605,0.000261379,0.000104817,0.000305699,0.000126975,0.000263881,6.88E-05,0.000363942,0.001020652,0.00218447,0.008020283,0.016497535,0.035208581,0.060208653,0.098508182,0.154749423,0.234609202,0.333198016,0.449321345,0.582015499,0.720898676,0.842246839,0.931944179,0.985976647,1,0.965497757,0.882821881,0.762946961,0.63211277,0.496033653,0.366482642,0.257260949,0.171396218,0.109156816,0.06279092,0.033396448,0.016575267,0.007915422,0.003111784,0.00113601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05,0.000154294,5.10E-05,4.10E-05,0,0,0
PE 38:2,C43H82NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,1.69E+08,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47E-05,5.38E-05,0,0.000185263,0.000156441,0,0,6.38E-05,0,5.21E-05,5.41E-05,0,0.00028039,0,0.000257668,0.000651844,0.000733071,0.000809745,0.002225339,0.006677245,0.018890319,0.034762712,0.067196843,0.109980456,0.176897684,0.268845774,0.375216276,0.509541824,0.640261524,0.772719677,0.885918161,0.964554556,1,0.998528148,0.95860719,0.864336543,0.737014256,0.600464876,0.46883529,0.33816115,0.235874981,0.157198129,0.097677854,0.052680395,0.028238562,0.014116896,0.002715572,0.00033484,0.000364687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169625,0,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,1.45E+08,75%-DGlu,0,0,0,0,0,0,0,0,4.69E-05,0,0,0,0.000344858,9.38E-05,0,0.000108127,7.47E-05,5.80E-05,0.000241746,6.97E-05,0.000100248,0.000253008,0.000220856,6.85E-05,0.000103557,0.000357266,0.000162849,5.57E-05,0.000234238,0.000662832,0.001983164,0.004087078,0.009471405,0.019067654,0.035867461,0.062206124,0.101018741,0.161261634,0.243501155,0.340324955,0.461198201,0.591228779,0.72993005,0.849549949,0.938517921,0.986177828,1,0.959268426,0.878248079,0.758008787,0.626200265,0.490099201,0.362818287,0.257646728,0.169838026,0.106657948,0.062373659,0.034087971,0.017339262,0.007976851,0.003502398,0.001260367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12E-05,6.92E-05,0,0,0,0,0
PE 38:2,C43H82NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,2.01E+08,100%-DGly,0,0,0,0,0,0,0,0,2.39E-05,0.000465826,0.002112363,0.005220828,0.011971289,0.023988935,0.041734209,0.067689459,0.097154871,0.128891828,0.15432195,0.168944335,0.169618672,0.155731905,0.131154797,0.10232798,0.07231212,0.047390659,0.029435906,0.016062587,0.008408735,0.004021947,0.001597087,0.000587634,0.000208191,0,4.65E-05,0,2.48E-05,4.54E-05,0.000125272,0.000102936,0.000218002,0.000379911,0.000454295,0.000577288,0.000663897,0.000648947,0.000653375,0.000620717,0.000733621,0.000528001,0.000316293,0.000209099,7.37E-05,2.94E-05,1.12E-05,6.64E-05,0,0,2.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023196934,0.156512531,0.544455776,1,0.418449866,0.10912654,0.006561031,0,0
PE 38:2,C43H82NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,1.76E+08,100%-DGly,0,0,0,0,0,0,0,0,0,1.29E-05,0.000225501,0.001332894,0.003186442,0.006463379,0.010956076,0.018234843,0.025599294,0.034962701,0.040939359,0.04501515,0.044990728,0.040589296,0.034496597,0.02622922,0.018919355,0.012492806,0.006976344,0.004118587,0.002018574,0.00083066,0.000315859,4.15E-05,1.11E-05,8.31E-06,0,0,0,1.40E-05,6.95E-05,1.81E-05,0.00011236,0.000146958,0.000287857,0.000315446,0.00040623,0.000410746,0.00038947,0.000307726,0.000871027,0.000308334,0.000157853,9.42E-05,3.15E-05,0,1.13E-05,3.67E-05,0,0,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020422766,0.142898903,0.523611918,1,0.420370468,0.110821847,0.004526703,0,0
PE 38:2,C43H82NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,9.70E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,7.43E-05,0.000992854,0.002340442,0.004845112,0.008326951,0.013866182,0.019965075,0.026409919,0.031228038,0.034490584,0.034104057,0.030794792,0.026638112,0.019966372,0.013807667,0.009052649,0.005234381,0.002753593,0.00134866,0.000387777,0.00010511,2.85E-05,0,1.60E-05,0,0,0,2.17E-05,0.000289492,0,7.43E-05,0.000270735,0.00039024,0.000254087,0.000331769,0.000359712,0.000193016,0.000391527,0.000678998,0.000258168,2.00E-05,7.16E-05,6.18E-05,0.000122542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010310358,0.14219507,0.555732721,1,0.428021539,0.112371933,0.008879655,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,1.41E+07,0%-DGlu,0,0,0.019643126,0.030593023,0.06059118,0.086172157,0.145095247,0.233811392,0.33889573,0.445203001,0.635255314,0.79666619,0.935752357,1,0.98698844,0.880628911,0.735073305,0.575251383,0.396765185,0.259814389,0.139674986,0.074923814,0.029788837,0.013213528,0.007171589,0.007076476,0.012985103,0.014404933,0.008231721,0.005723759,0.015463788,0.021476417,0.038155366,0.052410809,0.043069479,0.056864215,0.056238742,0.050271688,0.037863576,0.033728396,0.023108213,0.014276092,0.006373865,0,0.000881364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077938685,0,0,0,0,0,0.002833692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,1.65E+07,0%-DGlu,0,0,0.021079556,0.032606431,0.058001592,0.097065765,0.139612608,0.209217673,0.321558881,0.461889037,0.615956471,0.793837136,0.942527292,1,0.996895478,0.928411499,0.764890644,0.576313393,0.413850268,0.267697565,0.151178136,0.079081979,0.034940607,0.012975135,0.006538271,0.011798685,0.016166736,0.017972993,0.007360496,0.00497568,0.002228178,0.002325235,0.004538264,0.008834781,0.002783233,0.011815608,0.010694193,0.010184367,0.00443206,0.001616605,0.002092741,0,0.000786438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05517265,0,0,0,0,0,0.094561024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,1.41E+07,0%-DGlu,0,0,0.013134415,0.03699698,0.05362226,0.091818856,0.128201138,0.209103873,0.312762702,0.444267891,0.634178961,0.771422658,0.918809964,1,0.981194935,0.887120465,0.728943001,0.574302862,0.386752132,0.253406217,0.144239052,0.077441635,0.040052502,0.01758803,0.014738452,0.023456408,0.020505833,0.022135811,0.023136611,0.010596821,0.005084353,0.001169417,0.001049367,0.000954095,0.001033906,0.004574042,0.004090969,0.002101024,0.001260091,0,0,0.00160376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008347246,0,0,0,0,0.000677915,0.004242935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,3.94E+07,0%-DGly,0,0,0,0,0,0.003141123,0.034481251,0.101081833,0.230195917,0.40020385,0.605796601,0.795748107,0.929665951,1,0.931937954,0.820766503,0.647883561,0.463776807,0.305160603,0.181828231,0.096394931,0.042726956,0.017056203,0.003039956,0.001253463,0.002282794,0.005059243,0.004513846,0.001960959,0.001032433,0,0.000368225,0,0,0.00095079,0,0.000473386,0.002019236,0,0,0.000458393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,3.69E+07,0%-DGly,0,0,0,0,0,0.003815869,0.028769729,0.094940127,0.208852588,0.37133804,0.559338273,0.759942626,0.910345924,1,0.99436774,0.906945634,0.761352215,0.557634755,0.391473429,0.235932189,0.128614466,0.061731991,0.025451476,0.006977914,0.001586712,0.004101929,0.004508913,0.004374947,0.002414216,0.000416195,0.000705224,0,0,0.000560784,0.000746216,0.000478049,0.000584603,0.000772803,0.001646455,0,0.000723333,0,0.000343961,0.000263395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530368,0,0.000308757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,4.38E+07,0%-DGly,0,0,0,0.00059243,0,0.002681944,0.029792328,0.095396573,0.210527366,0.371547863,0.558865731,0.761959224,0.912485266,1,0.965795829,0.87409403,0.707611832,0.531242126,0.35875188,0.215444346,0.117897581,0.055678018,0.02313409,0.005961016,0.001474273,0.003522492,0.003675798,0.004726146,0.002476432,0.00229165,0.000586325,0.000327959,0,0,0.000469247,0.000392385,0.000238643,0,0.000853276,0,0.000308653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,3.09E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0.000612008,0,0,0.000382774,0,0.00217237,0.00209437,0.002966819,0.005107695,0.008163583,0.007542207,0.008400926,0.006395634,0.008231692,0.006588371,0.003892422,0.014455481,0.036623952,0.083698939,0.152056757,0.244267402,0.367599757,0.50122818,0.668754198,0.807097874,0.933259228,1,0.981646736,0.930434637,0.811676309,0.651324727,0.491020401,0.336669409,0.234261629,0.13359498,0.066808763,0.03441163,0,0,0,0,0,0,0,0,0,0,0.015173734,0,0.000705133,0.001159811,0.000627102,0,0,0,0.00056683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,3.20E+07,75%-DGlu,0,0,0.000827707,0,0,0,0,0,0,0,0,0,0,0,0.009801986,0,0,0.003212088,0.001007076,0.005455239,0,0.002120136,0.001862806,0,0.002443961,0.009702576,0.037113351,0.079473256,0.140015606,0.244991143,0.364044991,0.526997803,0.673785557,0.81770625,0.950060103,0.998206164,1,0.918827342,0.783421161,0.638695101,0.457716822,0.334820027,0.206405668,0.116808744,0.062450491,0.025793039,0,0,0,0,0,0,0,0,0,0,0.001047182,0,0,0.000722757,0,0,0.000759471,0.000991693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,2.39E+07,75%-DGlu,0,0,0,0,0.003521494,0,0.000660907,0,0,0,0,0,0,0,0.006391384,0.001451802,0.00283101,0.009000115,0.00571223,0.014726236,0.014618872,0.013419844,0.017900281,0.008535285,0.00562501,0.011676471,0.037548151,0.083792714,0.150635008,0.243875459,0.386649344,0.520966047,0.675722486,0.8257497,0.934785707,1,0.976843302,0.91345558,0.786210143,0.636132262,0.478814223,0.32115453,0.206010417,0.123460524,0.06942012,0.025427463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,5.33E+07,100%-DGly,0,0,5.76E-05,0,0,0,0,0,0,0,0,5.97E-05,0.000194357,0.000223253,0,0,0.000165561,0.000239538,7.35E-05,0.000299514,0,0,0,0,0,0,0.000411141,0.00085922,0,0,0.000593354,0,8.89E-05,7.04E-05,0.001497412,0.000251095,0,0.000697961,0.003648371,0.001194864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002544246,0.006472473,0.015771146,0.100906447,0.442216489,1,0.32723343,0.0718969,0.010777389,0.000807349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,7.90E+07,100%-DGly,0,0,0,0,0,0,0,0,7.99E-05,0,0,0.000190304,0,7.98E-05,0,0,0,0,7.86E-05,0,0,0,0,0,0,0,0.000467776,0.000684807,0,0,0.001065299,0,0,0,0.001270435,6.93E-05,0,0.000184076,0.00331344,0.000868527,5.79E-05,0,0,0,8.35E-05,8.52E-05,0,0,0,0,0,0,0,0,0,0,0.001306865,0.003404692,0.012148923,0.088375391,0.410241542,1,0.331208325,0.07154161,0.011634244,0.000294295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:1,C33H64NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,6.60E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,6.21E-05,0,0,0,0,0,5.51E-05,0,0,0,0,0,0,0,0,0,0,0.000586002,0,0,0.001399984,6.35E-05,0,7.71E-05,0.000185886,7.63E-05,0,0.000294803,0.002255384,0.000492237,0,5.76E-05,9.23E-05,0,0,0.000175715,0,0,0,0,0,0,0,0,0,0,0.002121899,0.003449026,0.01553425,0.109567067,0.458305509,1,0.329315142,0.071544989,0.011480037,0.000268013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,4.49E+07,0%-DGlu,0.059343676,0.141467477,0.341908431,0.561217916,0.795991972,0.95578249,1,0.928496598,0.813884348,0.696034408,0.60585861,0.547447439,0.519452634,0.494004103,0.4431276,0.39062873,0.317138239,0.243458089,0.168996296,0.111565849,0.065958236,0.035757497,0.018111338,0.010797918,0.006607729,0.006088905,0.004565609,0.004887209,0.007638469,0.008370642,0.012363985,0.01742738,0.025997324,0.039743688,0.048137626,0.061643228,0.071226043,0.078432627,0.079248959,0.070501911,0.065553686,0.055384145,0.044939346,0.031501693,0.023235539,0.014947464,0.00745975,0.001748756,0.000555971,0,0.000342297,0,0.000431989,0,0,0,0,0,0,0,0,0,0.046783745,0.00039994,0,0,0,0.000318313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
